Date,Description,Category,Amount,Payment_Mode,Location,Month,Day_of_Week
2025-06-29,Swiggy,Food,1827.32,Cash,West Stephanie,6,Sunday
2025-11-04,Movie,Entertainment,416.42,Debit Card,New Kristinaton,11,Tuesday
2025-09-02,Ola,Travel,3710.14,Cash,New Hannah,9,Tuesday
2026-01-24,Mobile Recharge,Bills,3082.79,Credit Card,Castilloland,1,Saturday
2026-01-09,Swiggy,Food,2985.19,Cash,Walkerberg,1,Friday
2025-08-24,Mall,Shopping,3487.34,UPI,New Christinaborough,8,Sunday
2025-12-12,Ola,Travel,1899.82,UPI,Joycefort,12,Friday
2025-05-17,Flight,Travel,3610.43,UPI,South Michelle,5,Saturday
2026-01-27,Ola,Travel,2461.77,Cash,Calebbury,1,Tuesday
2025-11-04,Cafe,Food,4260.5,Debit Card,Lake Reneeville,11,Tuesday
2026-03-06,Metro,Travel,2071.6,Debit Card,North Larrytown,3,Friday
2025-03-10,Spotify,Entertainment,4871.92,UPI,South Staceyburgh,3,Monday
2025-07-20,Amazon,Shopping,4576.59,Debit Card,South Johnton,7,Sunday
2025-11-29,Metro,Travel,2937.35,UPI,New Jeffery,11,Saturday
2025-03-15,Flipkart,Shopping,3388.17,UPI,West Sherry,3,Saturday
2026-01-18,Mobile Recharge,Bills,2676.15,Cash,West Debrachester,1,Sunday
2026-01-08,Flight,Travel,1735.46,Cash,East Stephanieside,1,Thursday
2026-02-27,Metro,Travel,2126.38,Debit Card,Arnoldshire,2,Friday
2025-07-07,Electricity,Bills,2802.13,UPI,West Lesliebury,7,Monday
2025-09-19,Amazon,Shopping,579.5,Debit Card,Jasonton,9,Friday
2026-01-29,Flipkart,Shopping,4456.15,Credit Card,South Jessicaside,1,Thursday
2025-08-26,Internet,Bills,654.61,Credit Card,Stevensstad,8,Tuesday
2025-11-07,Amazon,Shopping,3593.74,Credit Card,West Natalieview,11,Friday
2025-08-27,Mobile Recharge,Bills,3027.1,UPI,Stephaniefurt,8,Wednesday
2026-01-04,Spotify,Entertainment,3396.07,Debit Card,Mcmahonberg,1,Sunday
2025-06-06,Ola,Travel,2694.37,Debit Card,Guerreroshire,6,Friday
2026-03-01,Mall,Shopping,3120.25,Cash,Johnview,3,Sunday
2025-11-22,Cafe,Food,4451.43,Cash,Lake Devinstad,11,Saturday
2025-05-08,Restaurant,Food,4943.66,UPI,Mooreport,5,Thursday
2025-12-29,Spotify,Entertainment,2568.07,Cash,Williamsland,12,Monday
2025-06-07,Amazon,Shopping,425.29,Credit Card,Curtismouth,6,Saturday
2025-07-20,Cafe,Food,2443.48,Cash,North Leslie,7,Sunday
2025-07-23,Cafe,Food,3197.59,Cash,Johnsonbury,7,Wednesday
2025-05-11,Internet,Bills,4081.75,Credit Card,Lake Carolport,5,Sunday
2025-10-02,Ola,Travel,641.11,Debit Card,New Ana,10,Thursday
2025-04-18,Mall,Shopping,3687.01,Credit Card,Richardburgh,4,Friday
2025-08-02,Movie,Entertainment,3767.3,Cash,North Edwardshire,8,Saturday
2025-07-08,Flipkart,Shopping,2348.95,Cash,North Kellyfurt,7,Tuesday
2026-01-07,Electricity,Bills,2123.8,UPI,South Jennifer,1,Wednesday
2025-05-10,Mall,Shopping,218.97,UPI,Katherinehaven,5,Saturday
2025-06-30,Flipkart,Shopping,2925.28,Credit Card,West Annahaven,6,Monday
2025-11-23,Uber,Travel,3962.37,UPI,Davismouth,11,Sunday
2025-04-21,Spotify,Entertainment,3562.08,Credit Card,Rachelshire,4,Monday
2025-06-21,Ola,Travel,58.71,Cash,New Brandon,6,Saturday
2025-03-23,Amazon,Shopping,211.89,UPI,West Juliemouth,3,Sunday
2026-03-07,Mall,Shopping,1574.13,Cash,Lake Javier,3,Saturday
2025-03-21,Netflix,Entertainment,4416.48,Cash,Andersonland,3,Friday
2025-08-16,Electricity,Bills,2575.68,Cash,Port Catherineberg,8,Saturday
2025-12-21,Spotify,Entertainment,517.34,Cash,West Harry,12,Sunday
2025-06-29,Movie,Entertainment,1896.24,Debit Card,Brownberg,6,Sunday
2025-08-09,Netflix,Entertainment,2706.36,UPI,West Francesmouth,8,Saturday
2025-12-07,Movie,Entertainment,2278.49,Debit Card,Lake Clairechester,12,Sunday
2025-07-31,Ola,Travel,3261.32,UPI,West Sarahland,7,Thursday
2025-03-22,Internet,Bills,4255.57,UPI,North Joseph,3,Saturday
2025-11-10,Movie,Entertainment,1301.92,Cash,Cynthiachester,11,Monday
2025-03-22,Uber,Travel,1862.23,Credit Card,New April,3,Saturday
2025-07-22,Amazon,Shopping,4742.93,Debit Card,Kristinbury,7,Tuesday
2025-11-05,Flipkart,Shopping,4191.21,Credit Card,Daleshire,11,Wednesday
2025-11-01,Zomato,Food,3982.11,Credit Card,East Tammyfurt,11,Saturday
2026-01-17,Internet,Bills,4875.81,Debit Card,East Stevenport,1,Saturday
2025-10-09,Swiggy,Food,452.0,Cash,Mitchellton,10,Thursday
2025-10-02,Metro,Travel,3395.67,Debit Card,East Margaretfurt,10,Thursday
2025-08-04,Amazon,Shopping,965.6,UPI,Millsside,8,Monday
2025-11-25,Flipkart,Shopping,3006.55,Debit Card,South Heathershire,11,Tuesday
2025-06-20,Netflix,Entertainment,1897.31,Credit Card,Lake Jeremymouth,6,Friday
2025-11-05,Netflix,Entertainment,4546.8,UPI,Woodshire,11,Wednesday
2025-05-28,Mobile Recharge,Bills,2043.65,Cash,Mollyside,5,Wednesday
2025-06-22,Cafe,Food,2690.15,Cash,Danielmouth,6,Sunday
2025-04-15,Ola,Travel,2572.87,Debit Card,East Adrianfort,4,Tuesday
2026-02-19,Internet,Bills,4066.76,Cash,North Megan,2,Thursday
2025-11-16,Netflix,Entertainment,520.44,Credit Card,Salazarberg,11,Sunday
2025-10-22,Spotify,Entertainment,4968.86,UPI,Grayview,10,Wednesday
2025-05-21,Internet,Bills,4839.9,Cash,South Matthewfort,5,Wednesday
2025-11-21,Swiggy,Food,4946.77,Credit Card,Maldonadochester,11,Friday
2025-09-20,Electricity,Bills,240.84,Cash,Jeremiahfort,9,Saturday
2025-03-18,Spotify,Entertainment,2787.82,Credit Card,Angelaton,3,Tuesday
2025-09-03,Movie,Entertainment,1575.99,Credit Card,New Jeremiah,9,Wednesday
2025-07-05,Restaurant,Food,4474.31,Cash,Morgantown,7,Saturday
2025-05-13,Amazon,Shopping,4091.67,UPI,Julianview,5,Tuesday
2025-05-26,Mobile Recharge,Bills,970.13,Credit Card,New Lisaland,5,Monday
2025-04-15,Amazon,Shopping,680.11,Credit Card,Scottton,4,Tuesday
2025-09-20,Movie,Entertainment,668.19,UPI,Karlburgh,9,Saturday
2025-09-22,Cafe,Food,1089.66,Debit Card,West Aaronland,9,Monday
2025-10-01,Uber,Travel,1892.04,Cash,Clarkbury,10,Wednesday
2026-02-07,Mall,Shopping,104.27,UPI,North Kevinchester,2,Saturday
2025-08-16,Cafe,Food,3461.19,Debit Card,New Cynthiatown,8,Saturday
2026-02-15,Internet,Bills,420.72,Credit Card,South Laura,2,Sunday
2025-11-07,Spotify,Entertainment,2331.15,Debit Card,Kennethstad,11,Friday
2025-08-02,Mobile Recharge,Bills,2873.22,UPI,West Robertmouth,8,Saturday
2025-10-24,Zomato,Food,665.19,Debit Card,South Joseph,10,Friday
2025-11-20,Movie,Entertainment,4654.42,Cash,Jamiemouth,11,Thursday
2025-09-13,Internet,Bills,140.42,UPI,West Heather,9,Saturday
2025-03-17,Flight,Travel,627.39,Debit Card,New Christopherport,3,Monday
2025-07-30,Internet,Bills,4349.4,Credit Card,West Peter,7,Wednesday
2025-12-26,Mobile Recharge,Bills,3688.75,Cash,North Colleen,12,Friday
2025-08-26,Restaurant,Food,4564.46,UPI,Mooreview,8,Tuesday
2025-03-29,Mobile Recharge,Bills,731.93,Cash,Franktown,3,Saturday
2025-11-10,Netflix,Entertainment,298.25,UPI,Stevenstad,11,Monday
2025-06-18,Netflix,Entertainment,232.8,Cash,Rosehaven,6,Wednesday
2025-08-19,Mobile Recharge,Bills,4707.56,Cash,Cassandrabury,8,Tuesday
2025-08-02,Spotify,Entertainment,1022.52,UPI,East Jennifer,8,Saturday
2025-11-21,Movie,Entertainment,817.04,Credit Card,Connorport,11,Friday
2025-12-08,Mobile Recharge,Bills,1340.59,UPI,Deanborough,12,Monday
2026-02-03,Cafe,Food,2510.24,Cash,Abigailport,2,Tuesday
2025-08-04,Spotify,Entertainment,2206.7,Cash,Morrisland,8,Monday
2026-01-26,Restaurant,Food,3162.75,Credit Card,South Amberstad,1,Monday
2025-03-19,Swiggy,Food,4149.76,Credit Card,Lake Jack,3,Wednesday
2025-10-27,Electricity,Bills,169.88,Cash,West Benjaminbury,10,Monday
2025-08-30,Mobile Recharge,Bills,2371.86,Cash,Petersontown,8,Saturday
2026-02-01,Uber,Travel,197.5,Debit Card,Lake Angel,2,Sunday
2025-12-23,Electricity,Bills,1157.19,Credit Card,Robertchester,12,Tuesday
2026-02-16,Metro,Travel,2913.15,Credit Card,Kellyport,2,Monday
2025-06-02,Ola,Travel,1865.5,Cash,Andreville,6,Monday
2026-01-14,Metro,Travel,488.75,Credit Card,New Ryanport,1,Wednesday
2025-11-27,Netflix,Entertainment,2475.08,Cash,Michelleland,11,Thursday
2025-11-13,Uber,Travel,3056.81,UPI,Port Mario,11,Thursday
2025-05-14,Movie,Entertainment,2167.11,UPI,North Samuel,5,Wednesday
2025-12-08,Mall,Shopping,2120.39,Debit Card,Lake Rachel,12,Monday
2025-07-11,Spotify,Entertainment,353.07,UPI,Williammouth,7,Friday
2025-12-07,Uber,Travel,1022.96,Cash,West Kevin,12,Sunday
2025-06-04,Zomato,Food,2304.35,Credit Card,South Johnside,6,Wednesday
2025-08-18,Netflix,Entertainment,708.16,UPI,Aguirreport,8,Monday
2025-12-28,Swiggy,Food,1357.64,Debit Card,Deannastad,12,Sunday
2025-03-11,Internet,Bills,4609.43,UPI,Harmonburgh,3,Tuesday
2026-02-06,Metro,Travel,1277.5,Debit Card,Martinton,2,Friday
2025-06-09,Mall,Shopping,4931.28,Credit Card,Haydentown,6,Monday
2025-12-22,Internet,Bills,3609.72,Credit Card,Deniseville,12,Monday
2025-09-16,Movie,Entertainment,1844.39,Debit Card,Greenborough,9,Tuesday
2025-04-20,Spotify,Entertainment,365.95,Credit Card,Margarethaven,4,Sunday
2025-10-10,Mobile Recharge,Bills,2457.36,UPI,Port Gabriel,10,Friday
2025-06-15,Ola,Travel,2902.98,Credit Card,Justintown,6,Sunday
2025-05-30,Amazon,Shopping,1061.58,UPI,West Taylor,5,Friday
2025-04-22,Electricity,Bills,1843.98,Credit Card,East Karenburgh,4,Tuesday
2026-01-28,Netflix,Entertainment,4738.58,Cash,Colonton,1,Wednesday
2025-08-16,Mobile Recharge,Bills,2355.24,Credit Card,Fordshire,8,Saturday
2025-06-07,Mall,Shopping,4152.5,UPI,West Jamesborough,6,Saturday
2025-06-28,Electricity,Bills,3523.48,Cash,New Jessicachester,6,Saturday
2025-10-09,Swiggy,Food,3237.46,UPI,Bryanbury,10,Thursday
2025-06-15,Mobile Recharge,Bills,2224.84,Debit Card,Adamsfurt,6,Sunday
2026-01-27,Flight,Travel,1082.17,UPI,Port Ninaborough,1,Tuesday
2025-04-23,Mobile Recharge,Bills,166.71,Credit Card,North Jerrymouth,4,Wednesday
2025-12-11,Metro,Travel,3322.23,Cash,Lake Dennismouth,12,Thursday
2025-04-02,Internet,Bills,1324.93,UPI,Frazierberg,4,Wednesday
2026-02-06,Spotify,Entertainment,665.52,Credit Card,West Doris,2,Friday
2025-12-28,Amazon,Shopping,3657.64,UPI,Sharonhaven,12,Sunday
2025-08-06,Spotify,Entertainment,2852.7,Debit Card,Port Ryanville,8,Wednesday
2026-03-04,Flight,Travel,553.2,Credit Card,Lake Spencerville,3,Wednesday
2026-01-14,Spotify,Entertainment,1823.37,UPI,Mendozachester,1,Wednesday
2025-04-09,Ola,Travel,314.59,Credit Card,Reyesbury,4,Wednesday
2026-01-11,Restaurant,Food,4511.68,Credit Card,Clayborough,1,Sunday
2025-10-19,Netflix,Entertainment,4221.34,UPI,Lake Aliciamouth,10,Sunday
2025-03-29,Electricity,Bills,1201.81,Credit Card,Jennashire,3,Saturday
2025-07-18,Zomato,Food,4362.82,Cash,Bellhaven,7,Friday
2025-11-26,Flipkart,Shopping,2986.44,UPI,Gilesstad,11,Wednesday
2025-08-28,Electricity,Bills,3664.72,Cash,Melissaville,8,Thursday
2025-05-09,Metro,Travel,1414.66,UPI,Lake Josephton,5,Friday
2025-07-11,Mobile Recharge,Bills,3110.83,Credit Card,Kyleville,7,Friday
2025-09-02,Zomato,Food,4108.47,Cash,Keyshire,9,Tuesday
2026-02-08,Flipkart,Shopping,2535.48,UPI,Millerhaven,2,Sunday
2025-09-14,Flipkart,Shopping,1093.87,Cash,Lauriemouth,9,Sunday
2025-06-05,Flipkart,Shopping,2037.78,Debit Card,Lake Donna,6,Thursday
2025-08-22,Restaurant,Food,2100.13,Cash,Jenniferstad,8,Friday
2025-10-15,Swiggy,Food,1811.83,Cash,Emilyside,10,Wednesday
2025-03-11,Metro,Travel,2496.33,UPI,Melissafurt,3,Tuesday
2025-05-02,Netflix,Entertainment,917.47,UPI,North Zachary,5,Friday
2025-06-04,Flight,Travel,1811.12,Cash,New Ronaldshire,6,Wednesday
2025-09-02,Zomato,Food,2746.86,Cash,South Linda,9,Tuesday
2025-12-24,Internet,Bills,430.0,UPI,North Matthewton,12,Wednesday
2025-10-29,Zomato,Food,2528.7,Cash,Tammybury,10,Wednesday
2025-06-02,Swiggy,Food,870.86,Debit Card,East Susanstad,6,Monday
2025-09-07,Amazon,Shopping,4781.09,Credit Card,Port Linda,9,Sunday
2025-06-20,Movie,Entertainment,3619.81,UPI,Washingtonview,6,Friday
2025-12-29,Spotify,Entertainment,1136.78,Credit Card,Bateshaven,12,Monday
2025-06-07,Metro,Travel,305.25,Cash,Jimmouth,6,Saturday
2026-02-26,Swiggy,Food,2562.33,Credit Card,South Kevin,2,Thursday
2025-10-27,Flight,Travel,2199.4,UPI,Terryview,10,Monday
2025-05-15,Mall,Shopping,2846.82,Credit Card,New Wendy,5,Thursday
2025-03-20,Spotify,Entertainment,3138.06,Cash,Lake Jamesland,3,Thursday
2025-12-30,Amazon,Shopping,2450.84,UPI,Martinezside,12,Tuesday
2025-11-27,Ola,Travel,3820.77,UPI,Woodsstad,11,Thursday
2025-10-13,Metro,Travel,3398.14,Debit Card,Port Calvinview,10,Monday
2025-09-20,Mall,Shopping,4764.53,Credit Card,Melissamouth,9,Saturday
2026-02-19,Movie,Entertainment,1979.55,Credit Card,Welchville,2,Thursday
2025-06-22,Flipkart,Shopping,2297.31,Cash,Port Nicoleberg,6,Sunday
2025-08-20,Swiggy,Food,252.18,Credit Card,Lake Courtneymouth,8,Wednesday
2025-07-04,Ola,Travel,1083.03,Debit Card,Mercertown,7,Friday
2025-11-28,Cafe,Food,1209.83,Credit Card,Jasminechester,11,Friday
2025-12-25,Spotify,Entertainment,465.22,UPI,Wilkersonville,12,Thursday
2026-01-26,Mall,Shopping,4002.97,Cash,Terribury,1,Monday
2025-03-31,Restaurant,Food,2345.16,Cash,Kellieside,3,Monday
2025-09-05,Movie,Entertainment,2726.66,Debit Card,Lake Benjamin,9,Friday
2025-07-29,Uber,Travel,4866.07,Credit Card,Port Jaimechester,7,Tuesday
2026-01-21,Internet,Bills,3406.77,Credit Card,North Michael,1,Wednesday
2025-07-25,Internet,Bills,849.27,UPI,Port Anitamouth,7,Friday
2025-08-09,Flipkart,Shopping,4210.17,Credit Card,Schultztown,8,Saturday
2025-12-27,Restaurant,Food,1580.48,Cash,Lake Kevinberg,12,Saturday
2025-06-23,Movie,Entertainment,842.66,Credit Card,East Randyshire,6,Monday
2025-03-20,Restaurant,Food,1649.08,Debit Card,North Kristinaview,3,Thursday
2025-06-30,Movie,Entertainment,1401.66,Debit Card,North Joseph,6,Monday
2025-07-02,Metro,Travel,2250.35,Cash,East Josephfort,7,Wednesday
2026-01-25,Netflix,Entertainment,2805.04,Debit Card,North Emilytown,1,Sunday
2025-11-29,Movie,Entertainment,4091.89,Debit Card,Cruzfurt,11,Saturday
2025-03-17,Zomato,Food,1465.61,Debit Card,Kimberlyville,3,Monday
2026-01-26,Flipkart,Shopping,1758.34,Debit Card,North Jasontown,1,Monday
2025-03-17,Electricity,Bills,284.27,Debit Card,Valeriechester,3,Monday
2025-09-18,Movie,Entertainment,878.32,Credit Card,North Ashley,9,Thursday
2025-11-27,Cafe,Food,1419.65,UPI,Webbstad,11,Thursday
2025-10-25,Metro,Travel,2654.74,Credit Card,East Jeffrey,10,Saturday
2025-06-06,Netflix,Entertainment,1115.44,Debit Card,Alyssatown,6,Friday
2025-11-27,Electricity,Bills,2662.56,Cash,Port Johnview,11,Thursday
2025-05-19,Cafe,Food,435.02,Credit Card,Melanieview,5,Monday
2025-04-12,Metro,Travel,1053.24,Credit Card,North Mariastad,4,Saturday
2025-12-31,Amazon,Shopping,2117.01,Credit Card,Kingmouth,12,Wednesday
2025-10-17,Spotify,Entertainment,4587.57,Debit Card,Greentown,10,Friday
2026-01-20,Zomato,Food,2900.14,Debit Card,Muellerhaven,1,Tuesday
2025-09-08,Flipkart,Shopping,2193.38,Cash,West Gregoryview,9,Monday
2025-07-25,Mobile Recharge,Bills,2675.82,Debit Card,West Cynthia,7,Friday
2025-10-04,Internet,Bills,4317.05,UPI,Port Benjaminfurt,10,Saturday
2025-06-06,Mobile Recharge,Bills,1259.3,Credit Card,Gonzalesstad,6,Friday
2025-04-04,Restaurant,Food,4898.96,UPI,Port Jacobville,4,Friday
2025-09-08,Swiggy,Food,4291.66,Cash,Alanville,9,Monday
2025-03-16,Electricity,Bills,1088.99,Debit Card,Lake Earlstad,3,Sunday
2025-10-03,Flipkart,Shopping,2278.89,Debit Card,Hansenmouth,10,Friday
2025-10-11,Mobile Recharge,Bills,2515.31,UPI,West Caroline,10,Saturday
2025-06-21,Movie,Entertainment,3431.65,Cash,Ralphhaven,6,Saturday
2026-03-03,Swiggy,Food,3953.54,Credit Card,Davisport,3,Tuesday
2026-01-01,Mall,Shopping,3121.03,Debit Card,East Wendyborough,1,Thursday
2025-09-07,Amazon,Shopping,3388.75,Credit Card,Hernandezton,9,Sunday
2025-05-26,Ola,Travel,3720.94,Cash,Troymouth,5,Monday
2025-08-05,Spotify,Entertainment,630.38,Cash,West Rodneychester,8,Tuesday
2026-01-18,Electricity,Bills,1444.06,Credit Card,Lake Saraborough,1,Sunday
2025-04-12,Cafe,Food,4169.82,Cash,Lake Kayla,4,Saturday
2025-05-14,Flipkart,Shopping,2671.12,Credit Card,Jordanfort,5,Wednesday
2025-10-26,Internet,Bills,515.79,Debit Card,South Williamton,10,Sunday
2025-11-27,Electricity,Bills,142.32,Debit Card,Suzanneborough,11,Thursday
2025-12-25,Ola,Travel,1657.1,Debit Card,Jasminebury,12,Thursday
2025-04-29,Cafe,Food,4902.65,Credit Card,North Lisa,4,Tuesday
2025-06-05,Electricity,Bills,412.27,Cash,Wilsonberg,6,Thursday
2025-08-24,Internet,Bills,3622.05,UPI,East Daniel,8,Sunday
2025-11-10,Mobile Recharge,Bills,1144.93,UPI,Williamsville,11,Monday
2025-10-19,Electricity,Bills,1928.11,Debit Card,Edwardborough,10,Sunday
2025-07-10,Uber,Travel,4587.97,Debit Card,New Annemouth,7,Thursday
2026-01-08,Mall,Shopping,2116.13,Cash,Yvettemouth,1,Thursday
2025-10-30,Ola,Travel,4767.47,UPI,Lake Jessetown,10,Thursday
2025-04-21,Netflix,Entertainment,337.54,UPI,North Allisonshire,4,Monday
2025-07-27,Swiggy,Food,1597.47,Cash,Port Devon,7,Sunday
2025-03-18,Spotify,Entertainment,2171.91,UPI,New Andrewshire,3,Tuesday
2025-10-19,Cafe,Food,2834.13,Credit Card,Thomasmouth,10,Sunday
2025-08-25,Flight,Travel,2127.23,Cash,Lake Daniel,8,Monday
2025-12-17,Flipkart,Shopping,2802.99,Debit Card,Port Wendy,12,Wednesday
2025-09-25,Uber,Travel,2976.17,UPI,Lyonsstad,9,Thursday
2026-03-03,Movie,Entertainment,1023.77,Cash,Gabrielborough,3,Tuesday
2025-09-15,Mobile Recharge,Bills,4700.08,Credit Card,Andreaberg,9,Monday
2025-08-02,Metro,Travel,2190.9,Debit Card,North James,8,Saturday
2026-01-30,Flipkart,Shopping,111.59,Cash,West Diane,1,Friday
2025-08-16,Mall,Shopping,870.83,Credit Card,Hollandhaven,8,Saturday
2025-06-16,Cafe,Food,3494.65,UPI,Lutztown,6,Monday
2025-05-18,Mall,Shopping,1053.39,UPI,Lake Billy,5,Sunday
2025-08-30,Mall,Shopping,4760.49,UPI,Port Lauren,8,Saturday
2025-04-16,Flipkart,Shopping,780.06,Debit Card,Vangtown,4,Wednesday
2025-11-05,Mobile Recharge,Bills,1199.71,Debit Card,Tiffanyberg,11,Wednesday
2026-01-02,Metro,Travel,185.13,UPI,Nancyberg,1,Friday
2025-10-28,Amazon,Shopping,4336.76,Debit Card,Michaelfort,10,Tuesday
2025-08-15,Netflix,Entertainment,3539.78,UPI,Evansview,8,Friday
2025-07-27,Amazon,Shopping,1071.09,Cash,New Paulstad,7,Sunday
2025-05-09,Zomato,Food,4010.02,Cash,East Deborah,5,Friday
2025-07-10,Restaurant,Food,3534.72,Credit Card,Kevinbury,7,Thursday
2026-02-02,Amazon,Shopping,4773.69,Debit Card,Greeneshire,2,Monday
2025-07-23,Zomato,Food,3701.71,UPI,Dunlapstad,7,Wednesday
2025-11-04,Flight,Travel,3769.8,Credit Card,Lake Jeffrey,11,Tuesday
2025-10-05,Amazon,Shopping,190.27,UPI,North Thomas,10,Sunday
2025-06-14,Netflix,Entertainment,3530.1,Credit Card,Colemanburgh,6,Saturday
2025-10-06,Swiggy,Food,1023.12,Credit Card,New Eric,10,Monday
2025-09-03,Mall,Shopping,2596.41,Debit Card,Carolineberg,9,Wednesday
2026-02-03,Flight,Travel,3321.68,Debit Card,Port Stacy,2,Tuesday
2025-04-08,Mobile Recharge,Bills,1465.13,Debit Card,North Jonathan,4,Tuesday
2025-08-28,Cafe,Food,4237.56,UPI,West Johnbury,8,Thursday
2025-12-26,Netflix,Entertainment,3661.86,Debit Card,Xaviermouth,12,Friday
2026-03-03,Swiggy,Food,3336.6,Credit Card,Ramirezfurt,3,Tuesday
2026-01-31,Internet,Bills,1374.34,UPI,Weberport,1,Saturday
2025-05-14,Mobile Recharge,Bills,2671.36,Credit Card,Thomasstad,5,Wednesday
2025-03-08,Movie,Entertainment,3554.0,UPI,Lake Claytonmouth,3,Saturday
2025-08-07,Metro,Travel,2669.92,Cash,Lake Jasonhaven,8,Thursday
2025-03-22,Ola,Travel,4384.83,Debit Card,East Lindsey,3,Saturday
2025-11-06,Zomato,Food,3957.9,UPI,Valenciafurt,11,Thursday
2026-02-12,Movie,Entertainment,1881.95,Credit Card,Lake Ginamouth,2,Thursday
2025-11-17,Mall,Shopping,2056.67,Cash,Abigailton,11,Monday
2025-07-22,Mobile Recharge,Bills,4575.2,Debit Card,South Alisha,7,Tuesday
2026-02-13,Netflix,Entertainment,2163.46,Credit Card,South Danielmouth,2,Friday
2025-07-19,Flipkart,Shopping,3256.3,Debit Card,North Gabriel,7,Saturday
2025-09-23,Mobile Recharge,Bills,3518.1,UPI,North Jeffreyville,9,Tuesday
2025-12-17,Uber,Travel,3349.72,Debit Card,Bowenmouth,12,Wednesday
2026-02-21,Internet,Bills,2905.53,UPI,Christianside,2,Saturday
2025-10-22,Cafe,Food,355.37,UPI,West Maryfurt,10,Wednesday
2025-11-23,Cafe,Food,4351.7,Debit Card,Brookeburgh,11,Sunday
2025-11-03,Amazon,Shopping,262.3,UPI,Benjaminland,11,Monday
2026-01-30,Restaurant,Food,999.84,Credit Card,Melissamouth,1,Friday
2025-12-15,Ola,Travel,4549.71,Debit Card,Bradymouth,12,Monday
2025-09-11,Electricity,Bills,3515.17,Debit Card,New Erin,9,Thursday
2025-11-18,Flipkart,Shopping,1031.17,Credit Card,West Terri,11,Tuesday
2025-12-21,Movie,Entertainment,3390.45,Debit Card,North Kellyshire,12,Sunday
2025-04-14,Spotify,Entertainment,514.57,Credit Card,North Angela,4,Monday
2026-02-26,Zomato,Food,4146.61,Cash,Joshuaburgh,2,Thursday
2025-06-14,Amazon,Shopping,4790.28,Debit Card,East Benjaminfurt,6,Saturday
2025-07-20,Internet,Bills,2457.02,Credit Card,East Reginafort,7,Sunday
2025-12-16,Electricity,Bills,487.6,Cash,Downsburgh,12,Tuesday
2025-03-11,Flight,Travel,2213.08,Cash,Barnettview,3,Tuesday
2025-08-28,Ola,Travel,4592.7,UPI,North Jameschester,8,Thursday
2026-02-22,Zomato,Food,4880.54,Cash,East Danielside,2,Sunday
2025-11-01,Uber,Travel,1358.48,Cash,South Timothyside,11,Saturday
2026-01-05,Ola,Travel,1689.94,Credit Card,New Juan,1,Monday
2026-01-19,Netflix,Entertainment,4364.7,Credit Card,North Nicholashaven,1,Monday
2025-09-18,Cafe,Food,1665.4,Cash,East Brett,9,Thursday
2025-08-12,Zomato,Food,3833.77,UPI,Jonesburgh,8,Tuesday
2026-02-11,Amazon,Shopping,4030.94,Credit Card,North Kathy,2,Wednesday
2025-09-23,Movie,Entertainment,4113.59,Credit Card,Garciafort,9,Tuesday
2025-05-19,Netflix,Entertainment,109.74,Cash,Jasonmouth,5,Monday
2025-10-06,Netflix,Entertainment,4420.76,UPI,Michaelville,10,Monday
2026-02-23,Flight,Travel,4553.38,Credit Card,New Kendraberg,2,Monday
2025-09-20,Mall,Shopping,2441.64,Credit Card,East Omarhaven,9,Saturday
2025-11-28,Mall,Shopping,2225.8,Debit Card,South Cassandra,11,Friday
2025-07-18,Mobile Recharge,Bills,2639.58,Cash,Gonzalezville,7,Friday
2025-04-27,Mall,Shopping,2024.23,UPI,New Joanne,4,Sunday
2025-06-24,Internet,Bills,2806.71,UPI,South Mariahaven,6,Tuesday
2026-02-24,Spotify,Entertainment,137.08,UPI,Barnettshire,2,Tuesday
2025-12-27,Netflix,Entertainment,2778.31,UPI,Lake Beth,12,Saturday
2025-04-09,Movie,Entertainment,4308.91,UPI,North Ryan,4,Wednesday
2025-04-13,Movie,Entertainment,4853.97,Credit Card,Kristatown,4,Sunday
2025-04-18,Flipkart,Shopping,3830.19,UPI,Deniseton,4,Friday
2025-10-12,Netflix,Entertainment,4277.4,Cash,West Jamesmouth,10,Sunday
2025-03-25,Metro,Travel,2722.15,Debit Card,South Anthonyburgh,3,Tuesday
2026-02-06,Netflix,Entertainment,1788.04,UPI,Wolfechester,2,Friday
2025-07-06,Flight,Travel,1537.21,Debit Card,Davismouth,7,Sunday
