Date,Description,Category,Amount,Payment_Mode,Location
2025-07-03,Uber,Travel,1530.28,Debit Card,Delhi
2025-06-29,Restaurant,Food,1135.62,Credit Card,Hyderabad
2026-01-27,Cafe,Food,838.47,Debit Card,Bangalore
2026-01-23,Flipkart,Shopping,3679.62,Cash,Pune
2025-11-20,Flipkart,Shopping,2717.54,Credit Card,Chennai
2025-12-17,Flight,Travel,1480.35,Debit Card,Pune
2026-02-09,Swiggy,Food,1056.72,Cash,Hyderabad
2026-01-03,Amazon,Shopping,334.39,UPI,Chennai
2025-11-21,Amazon,Shopping,2648.69,Cash,Hyderabad
2026-02-23,Internet Bill,Bills,763.33,Cash,Chennai
2025-08-23,Movie Ticket,Entertainment,1753.87,UPI,Delhi
2025-03-23,Movie Ticket,Entertainment,2654.75,Debit Card,Delhi
2026-02-18,Flight,Travel,2487.26,Credit Card,Chennai
2025-11-07,Ola,Travel,718.33,UPI,Delhi
2025-12-27,Cafe,Food,2596.31,Cash,Hyderabad
2025-05-25,Spotify,Entertainment,4833.08,UPI,Chennai
2025-10-28,Electricity Bill,Bills,2650.15,Cash,Bangalore
2025-06-02,Spotify,Entertainment,4010.99,UPI,Hyderabad
2025-06-29,Netflix,Entertainment,4408.49,Cash,Bangalore
2026-01-08,Spotify,Entertainment,1312.38,Credit Card,Bangalore
2025-12-26,Netflix,Entertainment,930.27,UPI,Mumbai
2025-06-05,Swiggy,Food,4356.88,Credit Card,Kolkata
2025-12-25,Netflix,Entertainment,1370.16,Credit Card,Pune
2025-10-19,Spotify,Entertainment,3060.59,UPI,Kolkata
2025-07-26,Flipkart,Shopping,3117.34,Debit Card,Pune
2025-10-07,Electricity Bill,Bills,562.4,Debit Card,Delhi
2025-05-25,Metro,Travel,1368.57,Credit Card,Chennai
2025-10-12,Zomato,Food,2189.39,Debit Card,Mumbai
2025-10-12,Amazon,Shopping,2938.34,Debit Card,Mumbai
2026-01-01,Flipkart,Shopping,501.97,Credit Card,Bangalore
2025-06-17,Mall,Shopping,3001.95,Debit Card,Pune
2025-10-07,Movie Ticket,Entertainment,2681.85,UPI,Pune
2025-04-27,Internet Bill,Bills,833.11,Credit Card,Hyderabad
2026-03-02,Ola,Travel,4091.89,Debit Card,Kolkata
2025-08-13,Mobile Recharge,Bills,3427.35,Credit Card,Hyderabad
2025-11-29,Movie Ticket,Entertainment,618.55,Debit Card,Pune
2025-04-12,Movie Ticket,Entertainment,4609.08,Debit Card,Bangalore
2026-02-13,Mall,Shopping,4627.52,UPI,Chennai
2026-02-20,Mobile Recharge,Bills,3076.09,Debit Card,Mumbai
2025-10-08,Ola,Travel,442.56,Credit Card,Chennai
2025-10-18,Movie Ticket,Entertainment,3916.23,UPI,Pune
2025-11-26,Restaurant,Food,316.1,Cash,Bangalore
2026-02-22,Netflix,Entertainment,725.03,UPI,Pune
2025-03-09,Restaurant,Food,1360.16,Credit Card,Bangalore
2026-01-24,Spotify,Entertainment,1416.17,UPI,Kolkata
2025-12-01,Mall,Shopping,1732.06,Debit Card,Delhi
2026-02-21,Flipkart,Shopping,4692.5,Debit Card,Pune
2025-05-27,Mobile Recharge,Bills,1920.26,Cash,Hyderabad
2025-11-17,Internet Bill,Bills,4971.86,Debit Card,Mumbai
2025-03-10,Flight,Travel,1993.88,Cash,Kolkata
2025-12-29,Movie Ticket,Entertainment,3924.31,Debit Card,Delhi
2025-10-02,Netflix,Entertainment,4087.07,UPI,Bangalore
2026-01-24,Swiggy,Food,4942.61,UPI,Bangalore
2026-02-24,Internet Bill,Bills,3914.68,Debit Card,Kolkata
2025-04-12,Metro,Travel,2673.8,Cash,Delhi
2025-08-07,Amazon,Shopping,4488.58,Credit Card,Bangalore
2025-08-12,Electricity Bill,Bills,1867.15,Credit Card,Pune
2025-12-04,Internet Bill,Bills,3496.35,Cash,Hyderabad
2025-04-05,Ola,Travel,1206.4,UPI,Hyderabad
2025-11-01,Ola,Travel,3568.74,Credit Card,Chennai
2025-03-15,Flipkart,Shopping,2591.97,UPI,Mumbai
2025-07-26,Flipkart,Shopping,4787.88,Debit Card,Bangalore
2025-05-19,Flight,Travel,2019.04,Cash,Kolkata
2025-07-06,Swiggy,Food,2950.92,Cash,Delhi
2025-08-08,Mall,Shopping,2393.43,Credit Card,Delhi
2025-08-20,Swiggy,Food,4848.42,Debit Card,Bangalore
2025-04-11,Metro,Travel,3248.23,Cash,Delhi
2025-12-02,Netflix,Entertainment,1311.28,Credit Card,Kolkata
2025-06-27,Spotify,Entertainment,1245.7,Debit Card,Chennai
2025-05-28,Amazon,Shopping,2254.61,UPI,Kolkata
2025-11-20,Mall,Shopping,690.64,UPI,Delhi
2026-02-20,Netflix,Entertainment,3297.48,UPI,Hyderabad
2025-04-07,Swiggy,Food,454.37,Cash,Chennai
2025-05-03,Mobile Recharge,Bills,669.81,Cash,Chennai
2025-08-09,Mall,Shopping,299.39,UPI,Kolkata
2026-03-03,Spotify,Entertainment,4041.47,Credit Card,Delhi
2025-09-29,Netflix,Entertainment,4727.53,UPI,Delhi
2025-05-25,Mall,Shopping,4131.57,UPI,Delhi
2025-12-19,Restaurant,Food,674.43,Debit Card,Hyderabad
2025-05-09,Swiggy,Food,3550.11,Cash,Delhi
2025-03-30,Swiggy,Food,4703.97,Cash,Mumbai
2026-01-09,Flight,Travel,4978.77,Cash,Delhi
2025-09-09,Movie Ticket,Entertainment,3151.4,Credit Card,Hyderabad
2025-06-20,Internet Bill,Bills,3313.33,Cash,Hyderabad
2025-10-13,Netflix,Entertainment,2329.06,Debit Card,Hyderabad
2026-02-15,Cafe,Food,1500.23,Debit Card,Hyderabad
2025-11-05,Movie Ticket,Entertainment,3330.44,Cash,Chennai
2025-06-30,Ola,Travel,4651.66,Cash,Bangalore
2026-01-27,Spotify,Entertainment,1120.27,Credit Card,Hyderabad
2026-02-20,Zomato,Food,177.06,Debit Card,Pune
2025-07-03,Ola,Travel,4945.78,Cash,Bangalore
2026-01-14,Swiggy,Food,1970.24,Debit Card,Pune
2025-10-24,Spotify,Entertainment,1632.04,Credit Card,Hyderabad
2025-12-12,Mall,Shopping,2021.34,UPI,Bangalore
2025-03-29,Spotify,Entertainment,3790.24,Credit Card,Delhi
2025-06-14,Mobile Recharge,Bills,4190.12,Cash,Bangalore
2025-04-29,Ola,Travel,425.72,Cash,Mumbai
2025-03-17,Movie Ticket,Entertainment,4512.83,Credit Card,Bangalore
2025-07-19,Metro,Travel,3546.69,Debit Card,Delhi
2026-01-12,Mall,Shopping,3348.71,Debit Card,Pune
2025-11-18,Uber,Travel,4155.28,Cash,Chennai
2025-05-24,Amazon,Shopping,652.36,Cash,Kolkata
2025-08-23,Metro,Travel,2983.51,Debit Card,Pune
2025-03-09,Electricity Bill,Bills,2891.32,Credit Card,Kolkata
2025-10-27,Swiggy,Food,3008.35,Credit Card,Pune
2025-10-16,Mall,Shopping,2329.93,Credit Card,Pune
2025-10-12,Amazon,Shopping,3269.93,UPI,Bangalore
2026-02-06,Electricity Bill,Bills,1468.03,Debit Card,Bangalore
2025-05-15,Metro,Travel,4816.0,UPI,Chennai
2026-01-05,Mall,Shopping,4817.02,Cash,Bangalore
2025-11-23,Electricity Bill,Bills,4087.05,Cash,Chennai
2025-07-28,Internet Bill,Bills,840.51,UPI,Pune
2026-01-11,Zomato,Food,508.07,Debit Card,Delhi
2025-04-20,Metro,Travel,2444.99,Credit Card,Mumbai
2025-12-06,Amazon,Shopping,1305.82,Cash,Delhi
2025-06-19,Swiggy,Food,1989.16,Credit Card,Hyderabad
2025-05-05,Flipkart,Shopping,1944.59,Cash,Kolkata
2026-03-01,Mobile Recharge,Bills,1189.2,Debit Card,Mumbai
2025-12-23,Flipkart,Shopping,2618.48,Credit Card,Delhi
2025-06-22,Metro,Travel,4330.44,Cash,Chennai
2025-03-30,Uber,Travel,3958.2,Cash,Delhi
2025-11-16,Netflix,Entertainment,3636.74,UPI,Bangalore
2025-03-10,Netflix,Entertainment,4035.24,Credit Card,Hyderabad
2025-07-14,Uber,Travel,3796.37,Credit Card,Chennai
2025-03-31,Movie Ticket,Entertainment,1384.81,Credit Card,Mumbai
2025-08-12,Mall,Shopping,2707.38,Credit Card,Kolkata
2025-06-25,Amazon,Shopping,3381.87,Credit Card,Bangalore
2025-08-12,Electricity Bill,Bills,1974.35,Debit Card,Pune
2026-01-09,Mall,Shopping,1936.62,Debit Card,Kolkata
2026-01-16,Mobile Recharge,Bills,2405.8,Credit Card,Kolkata
2025-06-01,Internet Bill,Bills,1108.71,UPI,Delhi
2025-10-24,Zomato,Food,1553.67,UPI,Pune
2026-01-18,Mall,Shopping,2907.38,Credit Card,Delhi
2025-08-03,Netflix,Entertainment,4925.05,Debit Card,Bangalore
2025-06-08,Uber,Travel,3633.78,Debit Card,Delhi
2025-05-01,Flipkart,Shopping,611.5,UPI,Mumbai
2025-09-19,Ola,Travel,470.82,Debit Card,Hyderabad
2025-03-16,Movie Ticket,Entertainment,4184.77,Credit Card,Mumbai
2025-10-11,Metro,Travel,2258.37,Credit Card,Delhi
2025-08-04,Mobile Recharge,Bills,3506.08,Debit Card,Kolkata
2025-12-11,Amazon,Shopping,4665.6,Debit Card,Bangalore
2025-05-06,Flipkart,Shopping,3259.03,Debit Card,Pune
2026-02-22,Flight,Travel,1167.05,Cash,Kolkata
2025-04-03,Flight,Travel,3233.64,UPI,Bangalore
2025-06-29,Flipkart,Shopping,336.59,UPI,Chennai
2025-08-24,Ola,Travel,2854.27,Credit Card,Pune
2025-03-29,Internet Bill,Bills,3822.36,UPI,Pune
2025-07-31,Mobile Recharge,Bills,2427.83,Credit Card,Kolkata
2026-02-15,Electricity Bill,Bills,2379.0,Credit Card,Delhi
2025-04-09,Netflix,Entertainment,3614.2,Credit Card,Bangalore
2025-11-23,Mobile Recharge,Bills,2620.49,Debit Card,Chennai
2026-03-08,Movie Ticket,Entertainment,1209.8,Credit Card,Delhi
2026-01-07,Mobile Recharge,Bills,1796.4,Credit Card,Bangalore
2025-05-31,Ola,Travel,850.3,Debit Card,Mumbai
2025-05-01,Amazon,Shopping,4943.68,UPI,Bangalore
2025-03-28,Cafe,Food,2618.21,Credit Card,Bangalore
2025-12-02,Mall,Shopping,3468.86,Credit Card,Pune
2025-04-13,Electricity Bill,Bills,448.63,Cash,Pune
2026-03-04,Swiggy,Food,3565.91,Cash,Mumbai
2025-06-09,Zomato,Food,3036.53,Debit Card,Bangalore
2025-12-10,Flipkart,Shopping,4604.27,Debit Card,Delhi
2025-05-26,Mobile Recharge,Bills,4504.39,Credit Card,Mumbai
2025-10-31,Electricity Bill,Bills,883.68,Debit Card,Hyderabad
2025-06-04,Flipkart,Shopping,4403.11,Debit Card,Kolkata
2025-04-20,Cafe,Food,2482.29,Debit Card,Delhi
2026-01-03,Swiggy,Food,2575.76,Debit Card,Pune
2025-06-19,Swiggy,Food,2560.65,Credit Card,Bangalore
2025-06-01,Movie Ticket,Entertainment,3945.96,Credit Card,Chennai
2025-10-28,Electricity Bill,Bills,3041.96,UPI,Mumbai
2025-08-07,Mobile Recharge,Bills,2023.95,Credit Card,Mumbai
2025-11-06,Mall,Shopping,666.8,Cash,Bangalore
2025-04-28,Movie Ticket,Entertainment,3145.83,Cash,Mumbai
2025-11-10,Cafe,Food,2862.94,UPI,Pune
2025-10-14,Zomato,Food,2400.54,UPI,Chennai
2025-09-17,Uber,Travel,4984.6,Debit Card,Pune
2025-09-03,Mall,Shopping,2818.29,Debit Card,Bangalore
2025-06-08,Restaurant,Food,858.42,Cash,Delhi
2025-11-28,Cafe,Food,3425.74,Credit Card,Bangalore
2025-08-13,Swiggy,Food,2088.07,Credit Card,Hyderabad
2025-06-07,Uber,Travel,2956.74,Credit Card,Bangalore
2026-03-09,Amazon,Shopping,3444.48,Credit Card,Chennai
2026-01-23,Mall,Shopping,2430.45,Debit Card,Kolkata
2025-04-19,Flipkart,Shopping,4996.26,Cash,Delhi
2025-09-25,Mall,Shopping,1403.34,Debit Card,Chennai
2025-10-30,Electricity Bill,Bills,3532.75,UPI,Delhi
2025-12-10,Ola,Travel,2205.89,Credit Card,Pune
2025-08-14,Amazon,Shopping,2825.96,Cash,Mumbai
2025-10-04,Metro,Travel,1217.28,Cash,Hyderabad
2025-10-28,Ola,Travel,1070.6,Credit Card,Mumbai
2025-05-03,Uber,Travel,4429.73,Credit Card,Pune
2025-07-15,Cafe,Food,1923.43,UPI,Kolkata
2025-12-14,Netflix,Entertainment,651.66,Debit Card,Kolkata
2025-09-27,Movie Ticket,Entertainment,1601.62,UPI,Kolkata
2025-03-29,Cafe,Food,227.64,Credit Card,Kolkata
2025-07-13,Movie Ticket,Entertainment,1179.52,Debit Card,Hyderabad
2025-05-29,Mall,Shopping,531.24,UPI,Chennai
2026-01-18,Cafe,Food,1461.01,Cash,Hyderabad
2026-02-27,Swiggy,Food,2885.33,UPI,Mumbai
2025-11-28,Uber,Travel,3307.24,UPI,Mumbai
2025-11-15,Flipkart,Shopping,4409.23,Cash,Bangalore
2025-10-10,Ola,Travel,2463.07,Credit Card,Hyderabad
2026-01-03,Netflix,Entertainment,86.23,Cash,Pune
2025-11-12,Mobile Recharge,Bills,2127.38,Credit Card,Kolkata
2025-09-05,Mobile Recharge,Bills,2538.08,Cash,Pune
2026-01-03,Mobile Recharge,Bills,4742.96,UPI,Bangalore
2025-07-22,Mall,Shopping,2877.61,Credit Card,Kolkata
2025-10-20,Restaurant,Food,681.74,UPI,Mumbai
2025-08-28,Metro,Travel,3566.84,UPI,Pune
2025-04-23,Metro,Travel,518.14,Cash,Bangalore
2025-06-20,Metro,Travel,3752.88,UPI,Mumbai
2025-04-22,Metro,Travel,1730.38,UPI,Delhi
2025-10-21,Cafe,Food,2738.1,Cash,Delhi
2026-03-06,Spotify,Entertainment,2908.93,Debit Card,Chennai
2025-08-05,Movie Ticket,Entertainment,3649.88,Debit Card,Kolkata
2025-04-05,Flipkart,Shopping,1555.6,UPI,Mumbai
2025-08-25,Netflix,Entertainment,913.8,UPI,Pune
2025-12-13,Flight,Travel,4345.91,Credit Card,Mumbai
2025-05-10,Movie Ticket,Entertainment,1159.45,Credit Card,Chennai
2025-08-13,Swiggy,Food,2720.46,Cash,Hyderabad
2025-04-27,Netflix,Entertainment,3712.47,Credit Card,Pune
2025-05-18,Movie Ticket,Entertainment,1232.17,Debit Card,Bangalore
2025-10-21,Electricity Bill,Bills,1084.66,UPI,Kolkata
2026-02-14,Internet Bill,Bills,1392.5,UPI,Pune
2026-01-17,Flight,Travel,3565.29,Debit Card,Pune
2025-05-22,Cafe,Food,198.44,UPI,Mumbai
2025-04-12,Zomato,Food,3639.46,Cash,Kolkata
2025-10-19,Spotify,Entertainment,1318.57,Cash,Kolkata
2025-04-20,Netflix,Entertainment,4378.46,Debit Card,Pune
2025-12-05,Amazon,Shopping,1982.2,Credit Card,Hyderabad
2025-04-27,Zomato,Food,1983.87,UPI,Kolkata
2025-05-15,Zomato,Food,3391.1,Cash,Bangalore
2025-09-22,Flight,Travel,2528.75,Cash,Kolkata
2025-07-27,Ola,Travel,1577.8,Debit Card,Delhi
2025-07-25,Mall,Shopping,4625.2,UPI,Bangalore
2026-02-08,Uber,Travel,463.91,Credit Card,Kolkata
2025-03-16,Internet Bill,Bills,1158.64,Cash,Hyderabad
2025-03-13,Flipkart,Shopping,4715.4,UPI,Bangalore
2025-04-19,Electricity Bill,Bills,2894.91,UPI,Hyderabad
2025-03-12,Swiggy,Food,647.77,Credit Card,Hyderabad
2025-12-01,Cafe,Food,3476.77,UPI,Mumbai
2025-05-09,Internet Bill,Bills,4676.52,Debit Card,Chennai
2025-07-31,Flight,Travel,3527.79,Debit Card,Delhi
2025-10-13,Cafe,Food,3757.11,Debit Card,Chennai
2025-11-03,Zomato,Food,4158.13,UPI,Hyderabad
2025-03-10,Electricity Bill,Bills,2830.2,Credit Card,Mumbai
2025-11-28,Movie Ticket,Entertainment,4771.19,Debit Card,Delhi
2025-12-25,Metro,Travel,991.31,Cash,Chennai
2026-02-22,Uber,Travel,600.54,Cash,Kolkata
2025-05-21,Flipkart,Shopping,2826.94,Credit Card,Hyderabad
2025-11-30,Flight,Travel,4648.33,Credit Card,Mumbai
2025-05-27,Spotify,Entertainment,2958.58,Cash,Chennai
2026-02-08,Movie Ticket,Entertainment,2699.69,Debit Card,Pune
2025-08-26,Zomato,Food,3219.92,Debit Card,Kolkata
2025-05-24,Internet Bill,Bills,3376.49,Credit Card,Hyderabad
2025-07-21,Internet Bill,Bills,2228.98,Cash,Mumbai
2025-06-27,Flight,Travel,1258.62,UPI,Pune
2025-05-27,Restaurant,Food,1688.18,Debit Card,Chennai
2025-04-05,Flipkart,Shopping,4673.92,UPI,Kolkata
2025-06-03,Zomato,Food,4823.82,Debit Card,Mumbai
2025-12-26,Mall,Shopping,2005.07,Debit Card,Mumbai
2025-08-11,Mobile Recharge,Bills,151.5,Credit Card,Chennai
2025-03-19,Mall,Shopping,580.34,Debit Card,Bangalore
2025-05-01,Internet Bill,Bills,1263.49,Cash,Delhi
2025-03-11,Cafe,Food,2366.81,Cash,Bangalore
2025-10-11,Uber,Travel,4057.4,Debit Card,Pune
2026-02-09,Ola,Travel,3027.94,Cash,Hyderabad
2025-07-14,Swiggy,Food,2694.01,Cash,Hyderabad
2025-09-06,Swiggy,Food,2739.47,Cash,Bangalore
2025-03-24,Mall,Shopping,228.27,Cash,Bangalore
2025-04-27,Netflix,Entertainment,1687.21,UPI,Pune
2025-08-11,Mall,Shopping,3447.3,Debit Card,Mumbai
2026-03-08,Amazon,Shopping,358.74,Credit Card,Mumbai
2025-07-24,Zomato,Food,3034.46,UPI,Delhi
2025-09-29,Swiggy,Food,4312.22,UPI,Kolkata
2025-11-22,Metro,Travel,362.7,Cash,Mumbai
2025-12-06,Movie Ticket,Entertainment,1465.42,Credit Card,Mumbai
2025-10-12,Ola,Travel,273.17,Credit Card,Pune
2025-07-09,Flipkart,Shopping,85.14,Cash,Hyderabad
2025-09-13,Netflix,Entertainment,534.58,UPI,Kolkata
2025-05-30,Spotify,Entertainment,2290.08,UPI,Bangalore
2026-02-10,Mobile Recharge,Bills,362.4,Cash,Pune
2025-07-04,Spotify,Entertainment,2209.8,UPI,Kolkata
2025-11-15,Zomato,Food,3547.8,Cash,Hyderabad
2025-04-30,Cafe,Food,3597.14,Debit Card,Bangalore
2025-09-14,Amazon,Shopping,477.02,Cash,Kolkata
2026-02-27,Flight,Travel,1681.39,Debit Card,Chennai
2025-12-08,Spotify,Entertainment,3915.29,UPI,Delhi
2025-12-08,Electricity Bill,Bills,360.15,Debit Card,Kolkata
2026-03-09,Metro,Travel,3913.14,Debit Card,Hyderabad
2025-08-27,Restaurant,Food,3956.86,Cash,Delhi
2025-08-03,Movie Ticket,Entertainment,2758.32,Cash,Kolkata
2025-10-30,Flight,Travel,4552.59,Credit Card,Delhi
2025-06-16,Movie Ticket,Entertainment,3155.92,Debit Card,Bangalore
2026-02-08,Metro,Travel,3863.26,UPI,Delhi
2025-03-23,Flipkart,Shopping,869.34,UPI,Chennai
2026-02-04,Ola,Travel,4801.82,Debit Card,Bangalore
2026-01-17,Cafe,Food,3895.4,Cash,Pune
2025-03-11,Spotify,Entertainment,3706.55,Credit Card,Bangalore
2025-12-21,Zomato,Food,4280.32,UPI,Hyderabad
2025-05-16,Metro,Travel,2922.77,Credit Card,Bangalore
2025-07-07,Cafe,Food,4427.14,UPI,Pune
2025-04-13,Flipkart,Shopping,1862.35,Credit Card,Pune
2025-04-24,Electricity Bill,Bills,1059.54,UPI,Hyderabad
2025-05-18,Ola,Travel,1089.95,Credit Card,Chennai
2025-12-15,Amazon,Shopping,2626.5,Debit Card,Mumbai
2025-04-24,Flipkart,Shopping,1065.04,UPI,Hyderabad
2025-06-04,Flipkart,Shopping,1800.85,Cash,Pune
2025-06-28,Restaurant,Food,3796.33,Debit Card,Hyderabad
2025-05-04,Ola,Travel,328.61,Debit Card,Bangalore
2025-07-12,Internet Bill,Bills,4180.03,Credit Card,Hyderabad
2025-07-19,Uber,Travel,3798.96,Debit Card,Mumbai
2025-05-23,Amazon,Shopping,252.07,Debit Card,Kolkata
2026-01-21,Swiggy,Food,1133.75,UPI,Pune
2025-09-16,Amazon,Shopping,3987.97,Debit Card,Pune
2025-11-02,Flipkart,Shopping,3334.52,Credit Card,Chennai
2025-08-21,Netflix,Entertainment,1979.9,Cash,Kolkata
2026-03-05,Netflix,Entertainment,4516.49,UPI,Hyderabad
2026-01-12,Cafe,Food,2014.38,Debit Card,Hyderabad
2025-10-04,Internet Bill,Bills,1136.69,Cash,Bangalore
2026-01-16,Movie Ticket,Entertainment,518.98,UPI,Pune
2025-12-14,Flight,Travel,1336.14,Cash,Kolkata
2025-05-25,Metro,Travel,964.6,Cash,Bangalore
2025-03-19,Amazon,Shopping,3057.18,Debit Card,Bangalore
2026-03-04,Mobile Recharge,Bills,51.91,Credit Card,Pune
2025-11-23,Amazon,Shopping,1802.76,UPI,Chennai
2025-06-09,Amazon,Shopping,4666.24,Credit Card,Pune
2025-08-28,Mobile Recharge,Bills,4417.02,Debit Card,Hyderabad
2025-07-09,Netflix,Entertainment,3586.49,UPI,Chennai
2026-01-31,Flipkart,Shopping,3793.38,UPI,Bangalore
2025-12-27,Zomato,Food,769.24,Cash,Bangalore
2025-08-11,Internet Bill,Bills,4480.7,Cash,Hyderabad
2025-08-19,Netflix,Entertainment,2713.16,Debit Card,Pune
2025-12-27,Uber,Travel,4961.44,Cash,Bangalore
2025-10-19,Mall,Shopping,572.32,Credit Card,Mumbai
2026-03-06,Metro,Travel,1527.93,Cash,Chennai
2025-03-29,Swiggy,Food,1463.56,Credit Card,Chennai
2026-01-22,Flipkart,Shopping,4586.2,UPI,Mumbai
2026-01-18,Electricity Bill,Bills,237.89,Cash,Hyderabad
2025-06-28,Ola,Travel,944.16,Debit Card,Mumbai
2025-03-14,Flipkart,Shopping,559.79,UPI,Hyderabad
2025-05-22,Electricity Bill,Bills,4560.63,UPI,Hyderabad
2025-07-21,Spotify,Entertainment,191.15,Debit Card,Chennai
2025-12-05,Metro,Travel,3722.31,Cash,Pune
2025-05-25,Mobile Recharge,Bills,3124.36,Cash,Hyderabad
2025-09-06,Restaurant,Food,3425.68,Cash,Bangalore
2025-08-05,Movie Ticket,Entertainment,4321.56,Credit Card,Delhi
2025-09-14,Amazon,Shopping,3440.54,UPI,Mumbai
2025-11-11,Spotify,Entertainment,4409.92,Debit Card,Hyderabad
2025-10-10,Swiggy,Food,2710.56,UPI,Delhi
2026-01-24,Restaurant,Food,186.28,Credit Card,Hyderabad
2025-07-11,Mall,Shopping,4077.76,UPI,Mumbai
2026-01-04,Mall,Shopping,4675.35,UPI,Pune
2025-10-25,Mall,Shopping,2004.37,Debit Card,Kolkata
2025-03-28,Uber,Travel,2630.32,UPI,Bangalore
2025-11-08,Amazon,Shopping,2461.5,Credit Card,Kolkata
2025-11-18,Internet Bill,Bills,4589.19,UPI,Pune
2026-01-15,Spotify,Entertainment,881.09,Credit Card,Delhi
2026-03-09,Internet Bill,Bills,1362.88,Credit Card,Pune
2025-12-22,Mobile Recharge,Bills,1119.8,UPI,Pune
2025-05-23,Electricity Bill,Bills,3513.08,UPI,Mumbai
2025-12-25,Spotify,Entertainment,4760.32,Debit Card,Delhi
2025-09-14,Amazon,Shopping,1534.64,Cash,Kolkata
2025-04-22,Flipkart,Shopping,4640.77,Credit Card,Delhi
2025-06-30,Spotify,Entertainment,2804.92,Debit Card,Bangalore
2026-01-29,Netflix,Entertainment,271.54,Cash,Kolkata
2025-10-10,Swiggy,Food,3137.92,Cash,Bangalore
2025-08-31,Restaurant,Food,2161.47,Debit Card,Bangalore
2026-01-13,Netflix,Entertainment,3522.93,Credit Card,Bangalore
2026-01-31,Internet Bill,Bills,3389.17,UPI,Delhi
2026-01-21,Cafe,Food,3522.49,UPI,Hyderabad
2025-11-18,Restaurant,Food,4573.93,UPI,Mumbai
2025-06-27,Cafe,Food,217.75,Debit Card,Pune
2026-02-28,Flipkart,Shopping,4447.74,UPI,Mumbai
2025-04-07,Ola,Travel,4670.45,Cash,Pune
2025-03-24,Internet Bill,Bills,1177.4,UPI,Hyderabad
2025-06-19,Amazon,Shopping,3111.44,Cash,Kolkata
2025-09-08,Amazon,Shopping,4380.96,UPI,Delhi
2025-11-21,Mall,Shopping,3677.06,Debit Card,Bangalore
2025-04-14,Metro,Travel,2880.47,UPI,Hyderabad
2026-03-03,Spotify,Entertainment,4111.03,Debit Card,Kolkata
2025-04-09,Swiggy,Food,1114.39,Credit Card,Delhi
2025-12-16,Uber,Travel,2173.12,UPI,Mumbai
2025-07-02,Mobile Recharge,Bills,1544.6,Credit Card,Bangalore
2025-08-15,Amazon,Shopping,4683.47,Credit Card,Hyderabad
2025-07-06,Amazon,Shopping,475.45,Cash,Pune
2026-02-14,Amazon,Shopping,3340.05,Cash,Kolkata
2026-02-05,Zomato,Food,4062.29,UPI,Delhi
2025-07-03,Electricity Bill,Bills,3960.97,Credit Card,Pune
2025-03-13,Restaurant,Food,625.1,UPI,Mumbai
2025-07-23,Zomato,Food,3093.42,Credit Card,Chennai
2025-06-23,Zomato,Food,4174.85,Debit Card,Chennai
2025-05-07,Mall,Shopping,217.31,Debit Card,Kolkata
2025-11-23,Mobile Recharge,Bills,953.52,Credit Card,Mumbai
2025-05-12,Uber,Travel,1904.49,Credit Card,Mumbai
2025-11-08,Restaurant,Food,4918.68,Debit Card,Pune
2026-01-12,Internet Bill,Bills,4778.39,Credit Card,Mumbai
2025-08-07,Uber,Travel,4114.4,Debit Card,Kolkata
2025-09-17,Restaurant,Food,1753.39,Cash,Bangalore
2025-08-22,Electricity Bill,Bills,3162.29,Cash,Delhi
2025-12-30,Netflix,Entertainment,3949.67,Debit Card,Pune
2025-04-03,Flight,Travel,3227.64,Credit Card,Mumbai
2025-09-11,Cafe,Food,1709.19,Cash,Pune
2026-02-26,Spotify,Entertainment,2561.77,Credit Card,Chennai
2025-11-24,Uber,Travel,1613.78,UPI,Chennai
2025-04-18,Internet Bill,Bills,1807.18,UPI,Bangalore
2025-11-19,Spotify,Entertainment,4047.84,Cash,Mumbai
2025-06-29,Internet Bill,Bills,1143.61,Credit Card,Pune
2025-03-29,Spotify,Entertainment,3622.29,UPI,Hyderabad
2026-01-09,Electricity Bill,Bills,1269.99,Credit Card,Delhi
2025-12-08,Electricity Bill,Bills,1885.69,Debit Card,Kolkata
2025-03-29,Cafe,Food,4989.27,Credit Card,Chennai
2025-08-05,Internet Bill,Bills,3495.62,Cash,Kolkata
2025-07-15,Mall,Shopping,1670.52,Credit Card,Hyderabad
2025-07-07,Amazon,Shopping,3023.34,Debit Card,Hyderabad
2025-11-12,Uber,Travel,1750.93,Debit Card,Delhi
2026-01-20,Ola,Travel,3703.15,UPI,Pune
2025-12-08,Restaurant,Food,4590.61,Debit Card,Pune
2026-02-05,Cafe,Food,1959.35,Credit Card,Kolkata
2025-09-17,Uber,Travel,113.96,Cash,Hyderabad
2025-05-30,Netflix,Entertainment,2098.55,Debit Card,Delhi
2025-06-19,Spotify,Entertainment,3524.79,UPI,Chennai
2025-06-03,Swiggy,Food,1896.66,Cash,Pune
2025-12-24,Cafe,Food,3941.63,Cash,Mumbai
2025-08-21,Ola,Travel,2934.43,Debit Card,Bangalore
2026-02-11,Spotify,Entertainment,3931.73,Cash,Bangalore
2026-01-23,Flipkart,Shopping,130.18,Credit Card,Hyderabad
2025-06-12,Ola,Travel,2985.51,Credit Card,Kolkata
2026-03-04,Mobile Recharge,Bills,1751.83,Credit Card,Hyderabad
2025-08-12,Electricity Bill,Bills,1086.8,Debit Card,Chennai
2025-04-08,Zomato,Food,4263.63,Credit Card,Hyderabad
