Date,Description,Category,Amount,Payment_Mode,Location
2025-05-09,Zomato,Food,4010.02,Cash,East Deborah
2025-07-10,Restaurant,Food,3534.72,Credit Card,Kevinbury
2026-02-02,Amazon,Shopping,4773.69,Debit Card,Greeneshire
2025-07-23,Zomato,Food,3701.71,UPI,Dunlapstad
2025-11-04,Flight,Travel,3769.8,Credit Card,Lake Jeffrey
2025-10-05,Amazon,Shopping,190.27,UPI,North Thomas
2025-06-14,Netflix,Entertainment,3530.1,Credit Card,Colemanburgh
2025-10-06,Swiggy,Food,1023.12,Credit Card,New Eric
2025-09-03,Mall,Shopping,2596.41,Debit Card,Carolineberg
2026-02-03,Flight,Travel,3321.68,Debit Card,Port Stacy
2025-04-08,Mobile Recharge,Bills,1465.13,Debit Card,North Jonathan
2025-08-28,Cafe,Food,4237.56,UPI,West Johnbury
2025-12-26,Netflix,Entertainment,3661.86,Debit Card,Xaviermouth
2026-03-03,Swiggy,Food,3336.6,Credit Card,Ramirezfurt
2026-01-31,Internet,Bills,1374.34,UPI,Weberport
2025-05-14,Mobile Recharge,Bills,2671.36,Credit Card,Thomasstad
2025-03-08,Movie,Entertainment,3554.0,UPI,Lake Claytonmouth
2025-08-07,Metro,Travel,2669.92,Cash,Lake Jasonhaven
2025-03-22,Ola,Travel,4384.83,Debit Card,East Lindsey
2025-11-06,Zomato,Food,3957.9,UPI,Valenciafurt
2026-02-12,Movie,Entertainment,1881.95,Credit Card,Lake Ginamouth
2025-11-17,Mall,Shopping,2056.67,Cash,Abigailton
2025-07-22,Mobile Recharge,Bills,4575.2,Debit Card,South Alisha
2026-02-13,Netflix,Entertainment,2163.46,Credit Card,South Danielmouth
2025-07-19,Flipkart,Shopping,3256.3,Debit Card,North Gabriel
2025-09-23,Mobile Recharge,Bills,3518.1,UPI,North Jeffreyville
2025-12-17,Uber,Travel,3349.72,Debit Card,Bowenmouth
2026-02-21,Internet,Bills,2905.53,UPI,Christianside
2025-10-22,Cafe,Food,355.37,UPI,West Maryfurt
2025-11-23,Cafe,Food,4351.7,Debit Card,Brookeburgh
2025-11-03,Amazon,Shopping,262.3,UPI,Benjaminland
2026-01-30,Restaurant,Food,999.84,Credit Card,Melissamouth
2025-12-15,Ola,Travel,4549.71,Debit Card,Bradymouth
2025-09-11,Electricity,Bills,3515.17,Debit Card,New Erin
2025-11-18,Flipkart,Shopping,1031.17,Credit Card,West Terri
2025-12-21,Movie,Entertainment,3390.45,Debit Card,North Kellyshire
2025-04-14,Spotify,Entertainment,514.57,Credit Card,North Angela
2026-02-26,Zomato,Food,4146.61,Cash,Joshuaburgh
2025-06-14,Amazon,Shopping,4790.28,Debit Card,East Benjaminfurt
2025-07-20,Internet,Bills,2457.02,Credit Card,East Reginafort
2025-12-16,Electricity,Bills,487.6,Cash,Downsburgh
2025-03-11,Flight,Travel,2213.08,Cash,Barnettview
2025-08-28,Ola,Travel,4592.7,UPI,North Jameschester
2026-02-22,Zomato,Food,4880.54,Cash,East Danielside
2025-11-01,Uber,Travel,1358.48,Cash,South Timothyside
2026-01-05,Ola,Travel,1689.94,Credit Card,New Juan
2026-01-19,Netflix,Entertainment,4364.7,Credit Card,North Nicholashaven
2025-09-18,Cafe,Food,1665.4,Cash,East Brett
2025-08-12,Zomato,Food,3833.77,UPI,Jonesburgh
2026-02-11,Amazon,Shopping,4030.94,Credit Card,North Kathy
2025-09-23,Movie,Entertainment,4113.59,Credit Card,Garciafort
2025-05-19,Netflix,Entertainment,109.74,Cash,Jasonmouth
2025-10-06,Netflix,Entertainment,4420.76,UPI,Michaelville
2026-02-23,Flight,Travel,4553.38,Credit Card,New Kendraberg
2025-09-20,Mall,Shopping,2441.64,Credit Card,East Omarhaven
2025-11-28,Mall,Shopping,2225.8,Debit Card,South Cassandra
2025-07-18,Mobile Recharge,Bills,2639.58,Cash,Gonzalezville
2025-04-27,Mall,Shopping,2024.23,UPI,New Joanne
2025-06-24,Internet,Bills,2806.71,UPI,South Mariahaven
2026-02-24,Spotify,Entertainment,137.08,UPI,Barnettshire
2025-12-27,Netflix,Entertainment,2778.31,UPI,Lake Beth
2025-04-09,Movie,Entertainment,4308.91,UPI,North Ryan
2025-04-13,Movie,Entertainment,4853.97,Credit Card,Kristatown
2025-04-18,Flipkart,Shopping,3830.19,UPI,Deniseton
2025-10-12,Netflix,Entertainment,4277.4,Cash,West Jamesmouth
2025-03-25,Metro,Travel,2722.15,Debit Card,South Anthonyburgh
2026-02-06,Netflix,Entertainment,1788.04,UPI,Wolfechester
2025-07-06,Flight,Travel,1537.21,Debit Card,Davismouth
2025-12-16,Zomato,Food,246.08,UPI,New Kimberlyside
2025-10-18,Amazon,Shopping,1073.02,Debit Card,Davisfurt
2025-04-18,Movie,Entertainment,729.04,Cash,Jonesshire
2026-01-13,Internet,Bills,2969.98,UPI,Careyfort
2025-10-15,Cafe,Food,951.26,Debit Card,West Robert
2025-08-12,Ola,Travel,2943.66,Credit Card,Janechester
2025-04-21,Amazon,Shopping,2217.85,UPI,Barbaraside
2026-03-03,Zomato,Food,1957.74,Cash,Port Russellside
2025-05-10,Flight,Travel,3684.25,Cash,West Eric
2025-07-16,Metro,Travel,4579.36,Credit Card,East Stanley
2025-10-01,Netflix,Entertainment,359.48,Cash,Josephchester
2025-05-27,Amazon,Shopping,1590.67,Cash,Obrienstad
2025-12-11,Zomato,Food,1770.85,Debit Card,Huntchester
2025-08-30,Electricity,Bills,187.3,Cash,Timothystad
2025-06-13,Ola,Travel,753.97,Credit Card,Lake Julia
2025-08-11,Internet,Bills,3987.22,Debit Card,Port Lisaport
2025-07-20,Spotify,Entertainment,4848.39,UPI,New Justinchester
2025-03-11,Mall,Shopping,4725.97,Cash,Hooverport
2025-10-10,Cafe,Food,4189.4,Cash,South Michellebury
2025-12-26,Uber,Travel,1853.73,UPI,Port Luis
2025-03-10,Cafe,Food,4292.28,Cash,East Jeffrey
2026-03-03,Mobile Recharge,Bills,2913.88,Credit Card,New Robertoborough
2025-12-13,Flipkart,Shopping,66.5,UPI,Candiceview
2025-12-05,Flipkart,Shopping,2759.94,Debit Card,Lake Teresa
2026-02-12,Mall,Shopping,1741.02,UPI,Port Amberbury
2025-06-09,Movie,Entertainment,4381.76,UPI,Gutierrezberg
2025-06-04,Netflix,Entertainment,1451.92,Cash,Cristinaport
2025-12-13,Cafe,Food,915.89,Debit Card,New Patricia
2025-04-18,Restaurant,Food,220.22,Credit Card,Moorestad
2025-03-27,Amazon,Shopping,4842.16,Debit Card,Nicolehaven
2026-03-04,Netflix,Entertainment,2805.57,Credit Card,Phillipborough
2025-03-21,Electricity,Bills,2947.73,UPI,Aprilberg
2025-03-09,Netflix,Entertainment,4000.56,Debit Card,South Kellyfurt
2025-09-22,Netflix,Entertainment,4731.66,Debit Card,North Kathleentown
2025-04-26,Netflix,Entertainment,4787.14,Debit Card,South Stephanieberg
2025-07-25,Internet,Bills,4315.21,UPI,New Jamesmouth
2025-09-11,Flight,Travel,2015.36,Debit Card,East Katherine
2025-04-17,Amazon,Shopping,4071.39,Cash,Davenportton
2025-11-27,Restaurant,Food,2574.04,Debit Card,Duanebury
2025-07-01,Restaurant,Food,2189.41,Credit Card,Lake Corey
2025-04-14,Ola,Travel,75.99,Debit Card,Rosaleshaven
2025-12-13,Movie,Entertainment,3601.75,Credit Card,South Peter
2025-08-07,Cafe,Food,1715.62,Cash,Lake Caitlin
2026-02-02,Cafe,Food,2380.65,Credit Card,Port Charlesfurt
2026-01-06,Ola,Travel,624.45,UPI,South Leeport
2026-02-13,Zomato,Food,4163.31,UPI,North Heidi
2026-01-01,Restaurant,Food,2394.03,Credit Card,Josephchester
2026-02-20,Mobile Recharge,Bills,3221.07,Cash,Stacyhaven
2025-08-03,Spotify,Entertainment,786.82,Debit Card,East Norma
2025-03-21,Amazon,Shopping,4520.72,Debit Card,Lake Juliaberg
2025-09-04,Movie,Entertainment,4860.32,Debit Card,Katherineland
2026-01-14,Mobile Recharge,Bills,1409.69,Credit Card,Browntown
2025-08-26,Zomato,Food,2234.59,Debit Card,Port Maria
2025-05-26,Restaurant,Food,532.97,Debit Card,Jamesburgh
2025-11-06,Swiggy,Food,1016.88,UPI,Frankside
2025-05-22,Electricity,Bills,594.01,Cash,Yoderstad
2026-03-04,Ola,Travel,1714.9,Debit Card,Fuentesberg
2025-11-13,Internet,Bills,2477.12,Debit Card,Brandyhaven
2025-11-08,Swiggy,Food,1112.44,Cash,New Joseph
2025-03-09,Spotify,Entertainment,635.06,Credit Card,Lake Angela
2025-07-29,Uber,Travel,3669.75,Debit Card,Christinaburgh
2025-07-26,Cafe,Food,4669.62,UPI,New Hannah
2025-03-29,Zomato,Food,4885.87,Credit Card,Kimside
2025-07-03,Mall,Shopping,490.49,Credit Card,West Eric
2025-03-22,Swiggy,Food,2913.3,Credit Card,North Caseyhaven
2025-03-26,Internet,Bills,3765.23,Debit Card,Dayburgh
2025-05-29,Mall,Shopping,3769.0,Cash,Port Scott
2025-12-05,Ola,Travel,1778.92,Cash,West Melanieberg
2026-01-08,Uber,Travel,1376.63,UPI,North Steven
2026-02-25,Mall,Shopping,1382.56,Debit Card,East Bryan
2025-09-16,Mobile Recharge,Bills,2671.96,Debit Card,Parkerton
2026-01-11,Cafe,Food,1256.59,Cash,North Madisonstad
2026-01-04,Metro,Travel,3379.81,UPI,Dakotaborough
2025-09-27,Internet,Bills,2493.98,Credit Card,Juliemouth
2025-11-07,Mall,Shopping,3197.49,UPI,Carolynburgh
2025-04-21,Ola,Travel,391.0,Debit Card,Dianatown
2025-12-18,Internet,Bills,1122.0,Credit Card,North Tyler
2026-03-01,Zomato,Food,3532.36,Cash,West Davidton
2026-01-17,Metro,Travel,1963.02,UPI,East Mitchell
2025-07-29,Swiggy,Food,4659.06,UPI,Hicksland
2025-04-08,Flipkart,Shopping,4181.52,UPI,East Marioburgh
2025-07-28,Spotify,Entertainment,3590.87,Debit Card,Port Christopher
2025-07-19,Spotify,Entertainment,3832.49,Debit Card,Lake Christopher
2025-06-09,Movie,Entertainment,4299.72,Cash,Torresfurt
2025-04-13,Mall,Shopping,3409.56,UPI,Johnhaven
2025-09-12,Metro,Travel,2489.12,Cash,Ramseyside
2025-07-10,Mall,Shopping,4675.6,Credit Card,New Edwardbury
2026-02-02,Cafe,Food,2356.02,Credit Card,Port Peter
2026-01-21,Spotify,Entertainment,1895.87,Credit Card,Port Saraland
2025-11-14,Internet,Bills,4705.98,Credit Card,New Kevin
2025-06-06,Mall,Shopping,4413.11,UPI,Sarahfort
2025-07-03,Zomato,Food,122.62,Credit Card,East Thomas
2025-03-26,Movie,Entertainment,4877.84,Debit Card,Lake Amanda
2025-04-05,Mobile Recharge,Bills,2150.19,Credit Card,Acostafort
2025-05-26,Swiggy,Food,3846.22,Cash,Lake Richard
2025-03-23,Mobile Recharge,Bills,3715.13,UPI,Jenniferborough
2025-04-24,Metro,Travel,3796.4,UPI,Charlesburgh
2025-08-10,Movie,Entertainment,3080.17,Cash,Kellyland
2025-08-04,Ola,Travel,1576.6,Cash,Markville
2025-05-26,Metro,Travel,3686.56,Debit Card,New Laura
2025-12-15,Zomato,Food,4616.55,UPI,New Brianfurt
2025-12-17,Netflix,Entertainment,3653.88,Debit Card,East Mark
2026-02-26,Spotify,Entertainment,4470.56,Credit Card,Lake Ellenview
2026-03-07,Amazon,Shopping,3566.49,Debit Card,New Jennifer
2025-08-29,Netflix,Entertainment,2765.53,UPI,North Richardmouth
2025-05-02,Movie,Entertainment,4755.27,Credit Card,Leahside
2025-09-22,Flipkart,Shopping,878.05,Credit Card,Josephborough
2026-01-04,Internet,Bills,1493.87,Cash,Nolanland
2025-10-27,Uber,Travel,3917.96,Debit Card,North Kevin
2025-12-09,Flipkart,Shopping,266.72,Debit Card,Michaeltown
2026-02-22,Metro,Travel,168.22,Debit Card,South Ronnieport
2025-11-18,Mall,Shopping,4333.63,Cash,South Jacobside
2025-05-30,Amazon,Shopping,903.93,Cash,New Sabrina
2025-12-18,Amazon,Shopping,324.35,UPI,Fieldsmouth
2025-06-21,Flight,Travel,774.23,UPI,Baileyberg
2025-12-03,Spotify,Entertainment,3306.86,Debit Card,South Melanie
2025-05-07,Internet,Bills,2410.33,Debit Card,Thomasshire
2025-12-17,Uber,Travel,1483.9,Debit Card,Patrickport
2026-01-22,Flipkart,Shopping,3334.64,Credit Card,Port Margaret
2025-07-09,Internet,Bills,2511.04,UPI,Lake Katherine
2025-09-23,Mobile Recharge,Bills,1539.77,Cash,Melanieton
2026-01-26,Mall,Shopping,963.55,UPI,Kimstad
2025-12-19,Metro,Travel,762.58,UPI,Davischester
2025-11-01,Mobile Recharge,Bills,4552.18,Cash,South Patrickside
2025-05-10,Spotify,Entertainment,2761.85,UPI,North Joseport
2025-06-23,Restaurant,Food,2281.83,Debit Card,New Felicialand
2026-01-19,Zomato,Food,596.37,Credit Card,Haileyfurt
2025-04-08,Uber,Travel,4310.86,Debit Card,East Jessica
2025-07-20,Restaurant,Food,2478.06,Cash,Kurtburgh
2025-05-06,Electricity,Bills,2900.74,Credit Card,East Debra
2025-05-01,Electricity,Bills,2245.85,Cash,Lake Laurabury
2025-12-06,Movie,Entertainment,2361.88,Credit Card,Freemanport
2025-05-01,Metro,Travel,626.14,Credit Card,East Austinchester
2025-04-26,Netflix,Entertainment,1629.08,Cash,Hudsonfurt
2025-11-22,Spotify,Entertainment,3498.16,Cash,Esparzastad
2025-09-04,Electricity,Bills,386.54,UPI,Jeanetteside
2025-05-07,Flight,Travel,938.99,UPI,Jenniferberg
2025-05-19,Electricity,Bills,1676.4,Credit Card,North Paulmouth
2025-04-23,Cafe,Food,321.7,Debit Card,Nicolemouth
2025-10-14,Flipkart,Shopping,1742.92,Cash,Kevinfurt
2025-03-31,Mall,Shopping,4817.7,Cash,Reyesbury
2025-08-11,Swiggy,Food,1356.77,Credit Card,West Savannahport
2026-01-24,Swiggy,Food,3257.84,Debit Card,West Tamara
2026-02-09,Cafe,Food,587.58,Debit Card,New Curtisside
2025-11-06,Netflix,Entertainment,3415.3,UPI,Ortegafort
2025-06-11,Spotify,Entertainment,1248.58,Cash,Edwardstown
2025-04-07,Ola,Travel,3476.59,UPI,New Antonioport
2025-08-26,Flight,Travel,2661.02,Debit Card,Vaughnshire
2025-10-24,Zomato,Food,2811.34,Debit Card,Port Maria
2025-11-08,Metro,Travel,1998.35,Credit Card,Lake Phillip
2025-04-11,Netflix,Entertainment,1321.49,Credit Card,Ashleytown
2025-10-23,Mall,Shopping,1446.33,Cash,North Tammy
2025-12-18,Amazon,Shopping,2873.6,Cash,Phillipston
2025-10-31,Mobile Recharge,Bills,2789.45,Cash,Cunninghamport
2025-04-08,Zomato,Food,1959.99,Cash,East David
2026-02-22,Flight,Travel,3416.75,Credit Card,Curtisview
2026-01-28,Zomato,Food,1511.87,Debit Card,Wilsonborough
2026-02-14,Spotify,Entertainment,2816.02,Cash,Lake Jameschester
2025-08-15,Restaurant,Food,221.44,Credit Card,West Robertchester
2026-01-24,Ola,Travel,3007.07,Debit Card,Wilsonchester
2026-03-07,Uber,Travel,3826.82,Credit Card,South Shirley
2025-12-01,Flight,Travel,3293.56,Cash,New Brandon
2025-08-26,Internet,Bills,3575.96,Credit Card,East Frankfort
2025-10-21,Flipkart,Shopping,999.47,UPI,Davisville
2025-10-13,Restaurant,Food,4317.35,Debit Card,Port Jonathanfort
2025-09-29,Netflix,Entertainment,3266.45,Credit Card,Garrisonborough
2025-11-23,Movie,Entertainment,4410.23,Credit Card,Lisamouth
2025-07-22,Mobile Recharge,Bills,1521.31,Credit Card,North Christopher
2026-02-23,Ola,Travel,4330.71,Credit Card,Charlesshire
2025-05-21,Flipkart,Shopping,4726.57,Cash,Jamesstad
2026-03-01,Electricity,Bills,1211.36,Debit Card,Flemingstad
2025-09-04,Spotify,Entertainment,3659.09,Debit Card,Lake Alanland
2025-09-26,Mall,Shopping,1899.3,Cash,New Kaylafort
2025-08-20,Netflix,Entertainment,987.87,Cash,East Thomas
2025-11-19,Electricity,Bills,1608.53,UPI,West Johnny
2025-03-13,Mobile Recharge,Bills,3972.54,Credit Card,New Austin
2025-06-21,Mall,Shopping,1272.6,Credit Card,South James
2026-02-15,Zomato,Food,1027.17,Debit Card,Torresside
2025-03-17,Metro,Travel,469.2,UPI,Mitchellville
2025-12-27,Mobile Recharge,Bills,3557.29,Cash,Sydneyside
2025-08-29,Netflix,Entertainment,1515.09,Debit Card,South Christopherport
2025-05-16,Swiggy,Food,744.28,Debit Card,Ericamouth
2025-10-13,Mobile Recharge,Bills,3676.88,Cash,Martinport
2025-12-29,Zomato,Food,1268.66,Cash,Paulburgh
2025-09-07,Mall,Shopping,684.96,Cash,New Aaronville
2025-09-25,Cafe,Food,3358.03,Cash,Shepardfurt
2025-11-05,Electricity,Bills,2959.26,Credit Card,Ronaldfort
2025-07-26,Flight,Travel,948.28,Cash,East William
2025-08-22,Uber,Travel,4874.38,Debit Card,Ingramview
2025-07-22,Amazon,Shopping,3170.74,UPI,Colemanchester
2025-07-25,Uber,Travel,4890.86,UPI,Port Peter
2025-05-17,Internet,Bills,307.91,Debit Card,Amyton
2025-06-08,Spotify,Entertainment,704.43,Debit Card,Burkebury
2025-12-21,Spotify,Entertainment,4109.5,Cash,Jameschester
2025-08-19,Flight,Travel,4260.49,Cash,East Jamesport
2025-07-04,Mobile Recharge,Bills,4788.94,Credit Card,Tatemouth
2025-07-16,Metro,Travel,4610.66,Credit Card,West Amber
2025-06-20,Mall,Shopping,2800.26,UPI,Lake Jeanetteside
2025-04-19,Metro,Travel,464.49,Cash,Port Jacob
2025-03-19,Uber,Travel,4286.78,Credit Card,Port Jason
2025-10-04,Flipkart,Shopping,2104.22,Cash,South Vincent
2025-05-26,Restaurant,Food,1321.52,Cash,Oconnorberg
2026-01-31,Flipkart,Shopping,4796.04,Debit Card,Williamton
2025-08-13,Metro,Travel,594.28,Credit Card,Timothystad
2025-10-23,Internet,Bills,2377.67,UPI,New Adamtown
2025-10-03,Amazon,Shopping,4762.14,Cash,West Rachel
2025-06-23,Cafe,Food,1993.33,Debit Card,Sextonville
2026-01-28,Movie,Entertainment,869.25,Debit Card,Jadefort
2025-07-16,Netflix,Entertainment,4971.36,UPI,New Gregory
2025-12-08,Mall,Shopping,675.16,UPI,Port Frankborough
2025-05-09,Mall,Shopping,3949.27,UPI,Port Danielland
2025-04-05,Swiggy,Food,998.47,Cash,Lake David
2025-07-03,Cafe,Food,717.12,Credit Card,Lake Jeremyside
2025-05-12,Mobile Recharge,Bills,3917.82,UPI,New Thomasstad
2025-11-26,Restaurant,Food,122.64,Debit Card,Josephburgh
2025-07-28,Netflix,Entertainment,1852.38,Credit Card,New Noah
2025-06-23,Movie,Entertainment,876.25,UPI,Andrewfurt
2025-09-16,Internet,Bills,2555.51,Cash,Casetown
2026-03-06,Uber,Travel,187.79,Cash,Beckyhaven
2025-06-11,Flipkart,Shopping,1305.02,Credit Card,West Davidtown
2025-03-25,Swiggy,Food,2483.32,Cash,North Justin
2026-01-16,Metro,Travel,480.69,Credit Card,Bruceshire
2026-02-07,Restaurant,Food,92.87,UPI,Stephaniebury
2025-07-21,Ola,Travel,1560.97,Cash,Taylorshire
2026-01-28,Ola,Travel,4164.09,Debit Card,East Michaelside
2025-08-24,Mall,Shopping,1902.84,Credit Card,East Tracy
2025-05-02,Amazon,Shopping,4023.46,Credit Card,Huberhaven
2025-07-16,Zomato,Food,281.08,Debit Card,Port Brendaberg
2025-10-31,Spotify,Entertainment,2346.59,UPI,Jeremyburgh
2025-11-28,Amazon,Shopping,1355.05,UPI,Jordanstad
2025-08-14,Mobile Recharge,Bills,4874.02,UPI,New Douglas
2026-01-30,Electricity,Bills,1699.41,Debit Card,South Kyle
2025-05-30,Mall,Shopping,2091.33,UPI,Martinezborough
2025-11-01,Internet,Bills,67.67,UPI,Woodland
2025-04-12,Mall,Shopping,2556.13,UPI,Lake Tammyshire
2025-11-07,Movie,Entertainment,3552.74,UPI,West Laurahaven
2025-06-17,Flipkart,Shopping,2425.29,Cash,West Monica
2025-09-04,Uber,Travel,3453.73,Debit Card,South Aaron
2026-02-15,Netflix,Entertainment,1809.44,Debit Card,Waltersmouth
2025-09-10,Spotify,Entertainment,3110.5,Credit Card,Englishbury
2026-01-02,Netflix,Entertainment,1340.32,Cash,East Michaeltown
2025-06-15,Swiggy,Food,489.29,UPI,New James
2025-04-28,Electricity,Bills,300.45,UPI,Perryview
2025-12-03,Cafe,Food,3497.04,Cash,Suzannefurt
2025-06-27,Spotify,Entertainment,4420.82,UPI,Samanthaland
2026-01-12,Mobile Recharge,Bills,3062.13,Credit Card,Cummingsmouth
2026-01-16,Flight,Travel,190.08,Credit Card,West James
2025-07-11,Netflix,Entertainment,2204.45,Debit Card,Port Tinabury
2025-08-29,Metro,Travel,2888.14,Credit Card,Wolfeborough
2025-10-20,Internet,Bills,263.84,Debit Card,Erinport
2025-08-19,Zomato,Food,4882.73,Credit Card,Riosville
2025-09-20,Flight,Travel,1158.06,UPI,New Sherrychester
2025-07-09,Restaurant,Food,1306.98,Cash,New Rebeccamouth
2025-04-23,Cafe,Food,1109.49,Cash,Lake Rickyport
2025-05-31,Electricity,Bills,469.2,UPI,Lake Bryan
2026-02-20,Mobile Recharge,Bills,2509.33,Cash,New Jeffrey
2025-05-25,Mobile Recharge,Bills,4754.39,Cash,South Mark
2025-11-07,Movie,Entertainment,891.78,UPI,Michaelfort
2025-05-07,Uber,Travel,167.02,Cash,West Susanmouth
2026-02-26,Spotify,Entertainment,2369.04,Credit Card,East Emily
2025-07-08,Swiggy,Food,1587.8,UPI,South Rachel
2025-09-22,Mall,Shopping,368.43,UPI,West Edwinhaven
2025-08-06,Internet,Bills,4676.32,UPI,Leslieland
2025-05-26,Ola,Travel,1444.47,Cash,West Gloria
2025-03-09,Ola,Travel,90.33,UPI,South Janet
2026-02-11,Ola,Travel,1956.27,Credit Card,Port Michaeltown
2025-08-21,Movie,Entertainment,570.5,Credit Card,North Jenniferburgh
2025-04-24,Netflix,Entertainment,3448.93,Debit Card,East Anthonyshire
2025-09-21,Mobile Recharge,Bills,4111.52,Debit Card,Amandachester
2025-07-14,Swiggy,Food,3547.34,Cash,Davidshire
2026-02-09,Uber,Travel,3439.27,Debit Card,Howardborough
2025-04-14,Netflix,Entertainment,2898.7,Debit Card,North Michellechester
2025-08-30,Restaurant,Food,597.76,Cash,East Ronaldmouth
2026-01-17,Netflix,Entertainment,2172.21,Cash,Hendricksburgh
2026-02-10,Ola,Travel,1411.17,Credit Card,Diazville
2026-02-25,Amazon,Shopping,842.8,UPI,Leestad
2026-03-04,Cafe,Food,2799.21,Credit Card,Brownchester
2025-12-20,Mobile Recharge,Bills,4253.96,Debit Card,Brandonshire
2025-07-06,Mobile Recharge,Bills,2246.04,Debit Card,Holtside
2025-09-13,Netflix,Entertainment,496.57,UPI,Bakerton
2025-11-16,Electricity,Bills,1880.12,Credit Card,Mariahhaven
2025-07-23,Electricity,Bills,332.53,Debit Card,Clarkhaven
2025-03-09,Mall,Shopping,2477.19,Credit Card,Amberchester
2025-06-06,Swiggy,Food,4242.81,Credit Card,Jessicaview
2025-04-25,Mall,Shopping,4190.64,Credit Card,South Karl
2025-06-18,Internet,Bills,2009.75,Debit Card,North Jacob
2025-10-06,Flight,Travel,1117.82,UPI,North Russellview
2025-12-19,Cafe,Food,2090.69,UPI,Port Jacobborough
2026-01-14,Ola,Travel,610.72,Cash,East Stevenborough
2025-06-09,Spotify,Entertainment,1557.56,UPI,Allenchester
2026-02-16,Netflix,Entertainment,2151.22,Cash,New Nancyshire
2025-11-18,Restaurant,Food,696.61,Cash,Mcgrathville
2025-10-08,Amazon,Shopping,3364.15,Cash,Mccormickhaven
2026-01-19,Cafe,Food,4248.09,Credit Card,Joshuaberg
2025-12-01,Flipkart,Shopping,1830.35,Cash,Kylechester
2025-12-15,Mobile Recharge,Bills,4317.39,Cash,Ianville
2025-10-23,Internet,Bills,3855.24,Cash,New Brendamouth
2025-08-15,Internet,Bills,853.44,Debit Card,Jamesbury
2025-10-06,Flight,Travel,2281.25,UPI,East Dawn
2025-10-21,Swiggy,Food,1378.26,Cash,Kimtown
2025-12-01,Metro,Travel,2629.49,Debit Card,South Chadton
2025-06-05,Movie,Entertainment,3487.71,Debit Card,Jefferyport
2025-10-19,Amazon,Shopping,796.35,Cash,Millermouth
2025-12-16,Swiggy,Food,100.37,Debit Card,Taylorshire
2025-11-19,Swiggy,Food,901.93,Cash,Lake Wanda
2026-01-18,Mall,Shopping,4504.68,UPI,Dawnborough
2025-07-24,Metro,Travel,2760.35,UPI,Hamiltonbury
2025-04-24,Internet,Bills,2909.79,Credit Card,New Garyview
2026-01-13,Mall,Shopping,790.58,Credit Card,Sierraland
2025-09-13,Movie,Entertainment,3296.01,Cash,Cunninghamshire
2025-04-15,Flight,Travel,1504.7,Credit Card,Oliviaville
2025-08-16,Mall,Shopping,3632.44,Debit Card,Taylorfort
2026-02-27,Restaurant,Food,3434.01,UPI,South Maria
2026-02-04,Internet,Bills,1168.39,Credit Card,Port Georgebury
2025-05-18,Zomato,Food,3994.91,Credit Card,North Codybury
2026-01-27,Movie,Entertainment,4587.95,Debit Card,Derrickmouth
2025-09-09,Internet,Bills,3021.46,Cash,Dawsonport
2025-04-25,Flight,Travel,2806.52,UPI,Baxtershire
2025-07-20,Mobile Recharge,Bills,2605.59,Credit Card,New John
2025-11-15,Swiggy,Food,1419.1,Cash,North Brentfort
